domain,problem,k,iterations,relevant_plans,irrelevant_plans,unfiltered_plans,processed_plans,relevant_plans_pctg,irrelevant_plans_pctg,unfiltered_plans_pctg,planning_time,extending_plans_time,task_reformulation_time,independent_planning_time,global_time,planning_time_pctg,extending_plans_time_pctg,task_reformulation_time_pctg,independent_planning_time_pctg
zenotravel,p5.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.26,0,0.050000000000000044,0.9900000000000001,1.4486210346221924,0.17948103319361872,0.0,0.03451558330646517,0.6834085494680098
zenotravel,p40.pddl,25,1,25,0,0,25,1.0,0.0,0.0,3.6700000000000004,0,0.09999999999999964,5.3900000000000015,9.819844722747803,0.37373299717238867,0.0,0.010183460413416548,0.548888516283154
zenotravel,p16.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.19000000000000006,0,0.07999999999999985,4.68,6.154160737991333,0.030873421753038983,0.0,0.012999335474963753,0.760461125285381
zenotravel,p17.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.21999999999999997,0,0.07000000000000006,1.999999999999999,2.8530991077423096,0.07710913350433471,0.0,0.024534724296833794,0.7009921227666788
zenotravel,p32.pddl,50,1,0,0,0,0,0,0,0,0.9300000000000002,0,0,0,899.2876007556915,0.0010341519211634858,0.0,0.0,0.0
zenotravel,p32.pddl,10,1,0,0,0,0,0,0,0,0.9200000000000002,0,0,0,899.2879621982574,0.00102303159685482,0.0,0.0,0.0
zenotravel,p22.pddl,10,1,10,0,0,10,1.0,0.0,0.0,5.02,0,0.08000000000000007,2.3,7.630647897720337,0.6578733637414628,0.0,0.010484037669186668,0.30141608298911643
zenotravel,p10.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.77,0,0.09999999999999987,9.530000000000003,12.87696099281311,0.05979671759740147,0.0,0.007765807480181999,0.7400814528613456
zenotravel,p25.pddl,25,1,25,0,0,25,1.0,0.0,0.0,82.06,0,0.06999999999999318,5.909999999999968,89.26235795021057,0.9193124838330178,0.0,0.0007842051409737384,0.0662093197593603
zenotravel,p6.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.31000000000000005,0,0.06000000000000005,1.7899999999999996,2.3938450813293457,0.12949877267239507,0.0,0.025064278581753904,0.7477509776889907
zenotravel,p14.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18999999999999995,0,0.07000000000000006,1.04,1.6884253025054932,0.1125308888217054,0.0,0.04145874851325993,0.6159585493398613
zenotravel,p28.pddl,25,1,25,0,0,25,1.0,0.0,0.0,8.68,0,0.08000000000000007,6.07,16.009918928146362,0.5421638947053041,0.0,0.00499690225534843,0.3791399586245618
zenotravel,p11.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.56,0,0.07000000000000006,8.599999999999996,10.083161115646362,0.055538138642952976,0.0,0.006942267330369127,0.8529071291596345
zenotravel,p15.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18999999999999995,0,0.09000000000000008,1.0600000000000005,1.6883080005645752,0.11253870735461977,0.0,0.053307808746925214,0.6278475252415634
zenotravel,p4.pddl,100,29,100,0,0,100,1.0,0.0,0.0,18.11000000000001,0,4.660000000000014,24.96999999999997,53.29455089569092,0.3398095995863674,0.0,0.08743858277595119,0.46852819998186523
zenotravel,p39.pddl,50,34,50,0,0,50,1.0,0.0,0.0,323.69,0,7.1400000000000485,15.250000000000146,351.6465747356415,0.9204980888647686,0.0,0.02030447760046493,0.0433674066396486
zenotravel,p31.pddl,10,1,10,0,0,10,1.0,0.0,0.0,215.49,0,0.08999999999997499,2.8300000000000125,218.7662718296051,0.9850238713572952,0.0,0.000411397969382022,0.012936180592793901
zenotravel,p21.pddl,25,1,25,0,0,25,1.0,0.0,0.0,81.58,0,0.09999999999999432,5.529999999999987,87.72176051139832,0.9299858954540673,0.0,0.001139968001292001,0.06304023047145109
zenotravel,p4.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.3500000000000001,0,0.07000000000000006,2.13,2.964242696762085,0.11807400263895856,0.0,0.02361480052779173,0.7185646446313763
zenotravel,p15.pddl,50,3,52,0,0,52,1.0,0.0,0.0,0.38999999999999935,0,0.28000000000000047,9.790000000000001,13.142704486846924,0.029674257713875187,0.0,0.021304595281756614,0.7448999564585604
zenotravel,p31.pddl,5,1,5,0,0,5,1.0,0.0,0.0,218.10999999999999,0,0.08999999999997499,1.5200000000000102,219.96976280212402,0.9915453706980764,0.0,0.000409147143014085,0.00691004063757318
zenotravel,p9.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.40000000000000013,0,0.06000000000000005,1.7699999999999998,2.3946430683135986,0.1670395080139003,0.0,0.025055926202085056,0.7391498229615084
zenotravel,p12.pddl,5,1,5,0,0,5,1.0,0.0,0.0,2.16,0,0.08000000000000052,1.27,3.693891763687134,0.584749131318334,0.0,0.021657375234012507,0.3438108318399464
zenotravel,p34.pddl,10,1,10,0,0,10,1.0,0.0,0.0,10.4,0,0.09000000000000163,2.5999999999999996,13.615673065185547,0.7638256258217724,0.0,0.006610029454226996,0.19095640645544307
zenotravel,p36.pddl,50,1,50,0,0,50,1.0,0.0,0.0,4.16,0,0.08999999999999986,11.230000000000004,16.924753665924072,0.24579382850195644,0.0,0.005317654943551933,0.663525166845426
zenotravel,p3.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.32000000000000006,0,0.07000000000000006,1.13,1.8419761657714844,0.17372646071452982,0.0,0.038002663281303424,0.6134715643981833
zenotravel,p38.pddl,5,2,5,0,0,5,1.0,0.0,0.0,1.0900000000000003,0,0.07999999999999985,0.9299999999999997,2.2703704833984375,0.48009785538103794,0.0,0.035236539844479775,0.409624775692078
zenotravel,p41.pddl,5,1,5,0,0,5,1.0,0.0,0.0,2.04,0,0.08000000000000007,1.2300000000000004,3.6000571250915527,0.5666576748967895,0.0,0.02222186960379569,0.34166124515835855
zenotravel,p33.pddl,25,1,25,0,0,25,1.0,0.0,0.0,69.96,0,0.09000000000000341,5.989999999999995,77.30006957054138,0.9050444635907722,0.0,0.0011642939068492366,0.07749022780029619
zenotravel,p6.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.30000000000000004,0,0.06000000000000005,8.379999999999999,10.241816520690918,0.029291678814390817,0.0,0.005858335762878168,0.8182142282153166
zenotravel,p33.pddl,5,1,5,0,0,5,1.0,0.0,0.0,69.44999999999999,0,0.09000000000001762,1.3799999999999812,71.2616183757782,0.9745779226311541,0.0,0.001262951951574097,0.019365263257465435
zenotravel,p10.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.79,0,0.07999999999999985,2.08,3.3999876976013184,0.2323537819143707,0.0,0.023529496902721037,0.6117669194707481
zenotravel,p24.pddl,5,1,5,0,0,5,1.0,0.0,0.0,19.44,0,0.08999999999999986,1.3999999999999986,21.24344778060913,0.9151056928595506,0.0,0.00423660042990532,0.06590267335408279
zenotravel,p25.pddl,100,1,100,0,0,100,1.0,0.0,0.0,82.31,0,0.10000000000000853,22.89999999999995,109.92743802070618,0.7487666544588796,0.0,0.0009096909907167336,0.20831923687411374
zenotravel,p26.pddl,10,1,10,0,0,10,1.0,0.0,0.0,72.11999999999999,0,0.09000000000000341,2.430000000000007,74.99767279624939,0.9616298387809,0.0,0.0012000372364154783,0.032401005383216774
zenotravel,p29.pddl,10,1,10,0,0,10,1.0,0.0,0.0,113.13,0,0.0799999999999983,2.480000000000004,116.28616404533386,0.9728586451256278,0.0,0.0006879580271373514,0.021326698841258384
zenotravel,p2.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.25,0,0.08999999999999986,18.77000000000001,23.01085638999939,0.010864437018895612,0.0,0.003911197326802414,0.815701931378683
zenotravel,p9.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.3900000000000001,0,0.07000000000000006,0.9800000000000002,1.6001036167144775,0.24373421566335457,0.0,0.04374716691393546,0.612460336795096
zenotravel,p23.pddl,5,1,5,0,0,5,1.0,0.0,0.0,20.169999999999998,0,0.09000000000000341,1.3299999999999947,21.849274396896362,0.9231427842228527,0.0,0.004119129924643525,0.060871586664173985
zenotravel,p35.pddl,50,2,50,0,0,50,1.0,0.0,0.0,1.4200000000000002,0,0.27,10.55,13.533857345581055,0.10492204578051392,0.0,0.019949966451224477,0.7795264668904379
zenotravel,p2.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.25,0,0.07000000000000006,2.0300000000000002,2.853566884994507,0.08760965138564862,0.0,0.024530702387981634,0.7113903692514668
zenotravel,p28.pddl,50,1,50,0,0,50,1.0,0.0,0.0,8.479999999999999,0,0.08999999999999808,11.890000000000008,22.61408495903015,0.37498753610252994,0.0,0.0039798205482578985,0.5257785146531939
zenotravel,p5.pddl,100,42,104,0,0,104,1.0,0.0,0.0,25.55999999999998,0,8.330000000000027,23.65,61.63148641586304,0.41472308208716535,0.0,0.13515818755031694,0.383732429239494
zenotravel,p22.pddl,50,1,50,0,0,50,1.0,0.0,0.0,5.120000000000001,0,0.09000000000000075,10.639999999999993,16.71589708328247,0.3062952574122092,0.0,0.005384096321699033,0.6365198318097467
zenotravel,p2.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.27,0,0.08000000000000007,4.87,6.280632495880127,0.04298930086692868,0.0,0.01273757062723814,0.7753996119331211
zenotravel,p13.pddl,50,1,50,0,0,50,1.0,0.0,0.0,1.6300000000000001,0,0.08999999999999986,10.839999999999993,13.813421249389648,0.11800117947405842,0.0,0.006515402547647387,0.7847440401833081
zenotravel,p24.pddl,10,1,10,0,0,10,1.0,0.0,0.0,19.61,0,0.0799999999999983,2.509999999999998,22.770662546157837,0.8611958462011837,0.0,0.00351329259031582,0.11022955502116112
zenotravel,p12.pddl,100,1,100,0,0,100,1.0,0.0,0.0,2.0999999999999996,0,0.10000000000000009,21.579999999999995,25.40973925590515,0.08264547616371017,0.0,0.003935498864938583,0.8492806550537454
zenotravel,p18.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.20000000000000007,0,0.06999999999999984,4.8100000000000005,6.167405366897583,0.032428547841765576,0.0,0.011349991744617923,0.779906575594462
zenotravel,p13.pddl,5,1,5,0,0,5,1.0,0.0,0.0,1.6199999999999999,0,0.07999999999999963,1.27,3.1948776245117188,0.5070616750923562,0.0,0.025040082720610066,0.3975113131896867
zenotravel,p24.pddl,50,1,50,0,0,50,1.0,0.0,0.0,19.490000000000002,0,0.08999999999999986,11.859999999999978,33.67787289619446,0.5787182599113122,0.0,0.0026723778035925095,0.3521600083400795
zenotravel,p0.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.31000000000000005,0,0.08000000000000007,2.0299999999999994,2.911046028137207,0.10649093040908413,0.0,0.027481530428150762,0.6973438346143247
zenotravel,p40.pddl,50,1,50,0,0,50,1.0,0.0,0.0,3.7600000000000002,0,0.09000000000000075,10.54,15.373188257217407,0.2445816662808871,0.0,0.005854348395021282,0.6856092453724866
zenotravel,p30.pddl,5,1,5,0,0,5,1.0,0.0,0.0,5.190000000000001,0,0.08000000000000096,1.3199999999999985,6.903762102127075,0.7517640270948709,0.0,0.011587884810711055,0.1912000993767299
zenotravel,p35.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.9099999999999999,0,0.08999999999999964,1.21,2.4388303756713867,0.3731296809641735,0.0,0.03690293547997306,0.49613946589741753
zenotravel,p18.pddl,100,23,100,0,0,100,1.0,0.0,0.0,6.090000000000009,0,3.470000000000004,22.829999999999966,38.53248643875122,0.15804845632477635,0.0,0.09005388233940456,0.5924870702618446
zenotravel,p17.pddl,50,2,52,0,0,52,1.0,0.0,0.0,0.2899999999999998,0,0.15000000000000036,9.709999999999999,13.080929517745972,0.02216967835554632,0.0,0.01146707501148951,0.7423019890770858
zenotravel,p40.pddl,100,37,95,0,0,95,1.0,0.0,0.0,853.4399999999998,0,9.57999999999996,27.160000000000316,902.981053352356,0.9451361098126778,0.0,0.010609303444888238,0.030078150476322455
zenotravel,p19.pddl,25,2,25,0,0,25,1.0,0.0,0.0,0.30000000000000115,0,0.07999999999999985,4.879999999999998,6.337044715881348,0.047340679046838245,0.0,0.012624181079156794,0.7700750458285656
zenotravel,p17.pddl,100,14,144,0,0,144,1.0,0.0,0.0,2.0700000000000083,0,1.5900000000000032,28.62,40.38786602020264,0.05125301740291409,0.0,0.03936825974426726,0.7086286753968094
zenotravel,p12.pddl,50,1,50,0,0,50,1.0,0.0,0.0,2.0999999999999996,0,0.08999999999999941,10.850000000000001,13.922648429870605,0.15083337129267127,0.0,0.006464287341114441,0.7793057516788018
zenotravel,p0.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.30000000000000004,0,0.08000000000000007,1.1199999999999994,1.7801101207733154,0.16852889970069607,0.0,0.04494103992018565,0.6291745588825982
zenotravel,p15.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.18000000000000005,0,0.08000000000000007,1.959999999999999,2.979469060897827,0.06041344827583449,0.0,0.02685042145592646,0.6578353256701973
zenotravel,p6.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.30000000000000004,0,0.06000000000000005,0.9699999999999995,1.4010610580444336,0.21412343043688092,0.0,0.04282468608737621,0.6923324250792479
zenotravel,p7.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.26,0,0.09000000000000008,1.1099999999999994,1.792053461074829,0.1450849573673201,0.0,0.05022171601176469,0.619401164145097
zenotravel,p21.pddl,100,1,100,0,0,100,1.0,0.0,0.0,82.35,0,0.0899999999999892,21.50999999999999,106.29173016548157,0.7747545352003622,0.0,0.0008467262679784364,0.2023675780468705
zenotravel,p2.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.24,0,0.07999999999999985,9.510000000000005,11.81505537033081,0.020313066039679525,0.0,0.006771022013226496,0.8049052418223017
zenotravel,p27.pddl,5,1,5,0,0,5,1.0,0.0,0.0,50.8,0,0.0799999999999983,1.3400000000000034,52.6084258556366,0.9656247867860726,0.0,0.0015206689555685858,0.025471205005774423
zenotravel,p41.pddl,50,1,50,0,0,50,1.0,0.0,0.0,2.0,0,0.09000000000000075,10.319999999999999,13.613468170166016,0.14691333428045986,0.0,0.006611100042620748,0.7580728048871728
zenotravel,p16.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.19000000000000006,0,0.08999999999999986,1.9499999999999997,2.808720827102661,0.06764645249417499,0.0,0.03204305644460915,0.6942662229665325
zenotravel,p26.pddl,50,1,50,0,0,50,1.0,0.0,0.0,71.83999999999999,0,0.09000000000000341,11.189999999999998,84.58851909637451,0.8492878320537837,0.0,0.0010639741771275534,0.1322874560228541
zenotravel,p5.pddl,50,26,52,0,0,52,1.0,0.0,0.0,7.329999999999994,0,3.449999999999993,12.57000000000001,25.802034616470337,0.28408612378657144,0.0,0.13371038568399324,0.4871708834921158
zenotravel,p1.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.25,0,0.04999999999999982,1.0100000000000002,1.3994410037994385,0.1786427575876781,0.0,0.03572855151753549,0.7217167406542198
zenotravel,p11.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.56,0,0.09000000000000008,18.99999999999999,23.334516286849976,0.02399878330949524,0.0,0.0038569473175974526,0.8142444337150165
zenotravel,p14.pddl,25,3,25,0,0,25,1.0,0.0,0.0,0.34999999999999953,0,0.18999999999999995,4.8000000000000025,6.77794075012207,0.051638102618954886,0.0,0.028032112850289826,0.7081796930599541
zenotravel,p11.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.5700000000000001,0,0.05999999999999983,1.7700000000000005,2.5420165061950684,0.22423143146823438,0.0,0.02360330857560355,0.6962976029803069
zenotravel,p30.pddl,25,1,25,0,0,25,1.0,0.0,0.0,5.220000000000001,0,0.09000000000000075,5.72,11.824302673339844,0.44146366548697125,0.0,0.007611442508396118,0.48374945720028256
zenotravel,p8.pddl,5,4,5,0,0,5,1.0,0.0,0.0,1.4699999999999998,0,0.28000000000000025,1.2999999999999998,3.3885881900787354,0.433808984019933,0.0,0.08263028267046352,0.38364059811286594
zenotravel,p7.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.26,0,0.08000000000000007,4.86,6.260423183441162,0.04153073879856889,0.0,0.01277868886109813,0.7763053483117107
zenotravel,p28.pddl,100,1,100,0,0,100,1.0,0.0,0.0,8.5,0,0.08999999999999986,23.41000000000001,36.52091360092163,0.23274335611871158,0.0,0.00246434141772753,0.64100258432224
zenotravel,p38.pddl,50,38,50,0,0,50,1.0,0.0,0.0,73.90000000000002,0,8.110000000000003,13.809999999999997,99.39700365066528,0.7434831764116804,0.0,0.08159199676182312,0.13893778980034238
zenotravel,p0.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.32000000000000006,0,0.08000000000000007,4.8100000000000005,6.263920068740845,0.0510862202084781,0.0,0.012771555052119533,0.7678897475086863
zenotravel,p1.pddl,10,3,10,0,0,10,1.0,0.0,0.0,0.5800000000000003,0,0.1299999999999999,1.9300000000000002,3.0133821964263916,0.19247475500712444,0.0,0.04314089336366577,0.6404763399375001
zenotravel,p38.pddl,10,7,10,0,0,10,1.0,0.0,0.0,4.0200000000000005,0,0.5900000000000003,2.460000000000001,7.637296915054321,0.5263642417876859,0.0,0.07725246334694896,0.32210349124321086
zenotravel,p0.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.31000000000000005,0,0.09000000000000008,9.499999999999998,11.873649597167969,0.026108232137315168,0.0,0.00757980933018828,0.8000909848532065
zenotravel,p0.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.29000000000000004,0,0.07000000000000006,18.809999999999995,23.054009437561035,0.012579156818054993,0.0,0.0030363481974615522,0.815910137060739
zenotravel,p11.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.54,0,0.06000000000000005,1.0,1.6514866352081299,0.32697812291526424,0.0,0.0363309025461405,0.6055150424356744
zenotravel,p27.pddl,10,1,10,0,0,10,1.0,0.0,0.0,50.550000000000004,0,0.09000000000000341,2.4799999999999898,53.65885257720947,0.9420626340688864,0.0,0.0016772628499743417,0.046217909643735476
zenotravel,p21.pddl,10,1,10,0,0,10,1.0,0.0,0.0,82.15,0,0.0799999999999983,2.329999999999984,84.80483293533325,0.9686947919895361,0.0,0.0009433424632886334,0.027474849243281845
zenotravel,p6.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.31000000000000005,0,0.06000000000000005,16.41,18.569019079208374,0.01669447366485316,0.0,0.003231188451261904,0.88373004142013
driverlog,p2.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.17000000000000004,0,0.07999999999999985,5.239999999999999,6.168138265609741,0.027560990477115216,0.0,0.012969877871583603,0.8495270005887275
driverlog,p12.pddl,50,241,29,249,0,278,0.10431654676258993,0.89568345323741,0.0,343.7200000000004,0,454.64999999999964,91.66000000000004,932.7523367404938,0.3685008189860249,0.0,0.4874284224135805,0.09826831452420288
driverlog,p10.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.18999999999999995,0,0.08000000000000007,5.03,6.17421555519104,0.03077314005343648,0.0,0.012957111601446953,0.8146783919409766
driverlog,p24.pddl,100,1,100,0,0,100,1.0,0.0,0.0,42.25000000000001,0,0.05999999999999517,24.559999999999995,69.83682823181152,0.6049816560935197,0.0,0.0008591455471149883,0.3516769106190968
driverlog,p24.pddl,50,1,50,0,0,50,1.0,0.0,0.0,42.190000000000005,0,0.0799999999999983,12.269999999999989,56.08691763877869,0.7522253276908498,0.0,0.0014263575779868854,0.21876759352374303
driverlog,p15.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.14,0,0.06000000000000005,1.0499999999999998,1.530510425567627,0.0914727516136178,0.0,0.03920260783440766,0.6860456371021333
driverlog,p13.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.14,0,0.07000000000000006,4.989999999999999,6.192002296447754,0.022609810736070886,0.0,0.011304905368035453,0.8058782540928121
driverlog,p23.pddl,100,1,100,0,0,100,1.0,0.0,0.0,1.9099999999999997,0,0.10000000000000053,24.680000000000007,29.862097024917603,0.06396067893042652,0.0,0.0033487266455720873,0.826465736127187
driverlog,p41.pddl,5,1,5,0,0,5,1.0,0.0,0.0,136.08999999999997,0,0.0800000000000125,1.8799999999999955,138.25861644744873,0.9843147826647533,0.0,0.0005786257815650862,0.013597705866777367
driverlog,p37.pddl,100,1,100,0,0,100,1.0,0.0,0.0,225.9,0,0.0800000000000125,31.659999999999883,260.00385212898254,0.8688332813159079,0.0,0.0003076877490273727,0.12176742667756327
driverlog,p15.pddl,50,227,12,363,0,375,0.032,0.968,0.0,392.37999999999937,0,389.47999999999956,106.57000000000093,934.9599325656891,0.41967573832093735,0.0,0.416574001124519,0.11398349414563116
driverlog,p1.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.19999999999999996,0,0.07999999999999985,5.2700000000000005,6.228452444076538,0.032110705154409024,0.0,0.012844282061763588,0.846117080818678
driverlog,p0.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.21999999999999997,0,0.09000000000000008,1.739999999999999,2.2656397819519043,0.0971028147336222,0.0,0.03972387875466367,0.7679949892568299
driverlog,p27.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.30000000000000004,0,0.07000000000000006,6.150000000000001,7.611408710479736,0.03941451726103557,0.0,0.00919672069424164,0.8079976038512292
driverlog,p38.pddl,100,1,100,0,0,100,1.0,0.0,0.0,132.31,0,0.0999999999999659,32.009999999999934,166.92908596992493,0.792612019836003,0.0,0.000599056775629758,0.19175807387915053
driverlog,p37.pddl,10,1,10,0,0,10,1.0,0.0,0.0,239.14,0,0.06999999999999318,4.71999999999997,244.4225196838379,0.9783877537525147,0.0,0.0002863893232527781,0.019310822939331944
driverlog,p39.pddl,50,1,0,0,0,0,0,0,0,0.9700000000000001,0,0,0,899.3895695209503,0.0010785092832649367,0.0,0.0,0.0
driverlog,p20.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.8400000000000001,0,0.08000000000000007,22.990000000000016,28.56330919265747,0.029408357215694455,0.0,0.002800795925304236,0.8048787290343047
driverlog,p5.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.3700000000000001,0,0.07000000000000006,1.3399999999999999,2.0894546508789062,0.17707969868805895,0.0,0.03350156461665982,0.641315665518916
driverlog,p35.pddl,10,1,10,0,0,10,1.0,0.0,0.0,61.31,0,0.0800000000000054,3.329999999999984,65.10841870307922,0.9416600989742732,0.0,0.0012287197507412646,0.051145459624601444
driverlog,p29.pddl,10,1,10,0,0,10,1.0,0.0,0.0,11.329999999999998,0,0.08000000000000007,2.5999999999999996,14.505927324295044,0.7810600278566204,0.0,0.0055149869575048275,0.1792370761189067
driverlog,p34.pddl,10,1,10,0,0,10,1.0,0.0,0.0,27.300000000000004,0,0.08999999999999986,3.280000000000001,31.099873065948486,0.8778170876167017,0.0,0.0028939024866484623,0.10546666840229971
driverlog,p40.pddl,10,1,10,0,0,10,1.0,0.0,0.0,15.139999999999999,0,0.0799999999999983,3.150000000000004,18.891667366027832,0.8014115274560512,0.0,0.004234671215091329,0.16674017909422487
